,date,open,high,low,close,volume,ma_10,rsi,next_day_movement,future_price
3940,2024-02-15,134.01,202.85,193.51,193.51,4851205,199,199,Up,288.74
3941,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,780,Up,256.34
3942,2024-02-15,191.4,202.85,193.51,193.51,4955441,199,199,Up,226.14
3943,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,8,UP,257.65
3944,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
3945,2024-02-15,191.4,202.85,193.51,193.51,7022466,199,709,Down,196.64
3946,2024-02-03,191.4,251.23,193.51,193.51,4851205,199,94,Down,196.64
3947,2024-02-03,191.4,202.85,193.51,193.51,4851205,199,1158,Down,196.64
3948,2024-02-03,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
3949,2024-02-03,191.4,202.85,116.83,193.51,4851205,199,31,UP,106.44
3950,2024-02-03,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
3951,2024-02-03,191.4,202.85,193.51,193.51,4851205,199,199,down,267.43
3952,2024-02-03,191.4,151.65,193.51,169.47,4851205,199,199,UP,196.64
3953,2024-02-03,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
3954,2024-04-30,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
3955,2024-01-21,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
3956,2024-01-21,191.4,202.85,109.12,193.51,4851205,199,765,down,196.64
3957,2024-01-21,191.4,202.85,193.51,193.51,8181001,199,199,down,196.64
3958,2024-01-21,191.4,202.85,193.51,193.51,4851205,199,55,down,196.64
3959,2024-01-21,297.41,202.85,193.51,193.51,4851205,286,199,down,196.64
3960,2024-01-21,191.4,202.85,241.17,193.51,4851205,199,199,down,196.64
3961,2024-02-13,191.4,202.85,193.51,193.51,4557790,199,199,down,196.64
3962,2024-02-13,191.4,202.85,193.51,193.51,4851205,199,199,down,270.94
3963,2024-01-19,191.4,202.85,193.51,268.75,4851205,199,199,Up,169.89
3964,2024-01-19,191.4,202.85,213.41,193.51,4851205,199,34,Up,196.64
3965,2024-01-19,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
3966,2024-01-19,191.4,202.85,193.51,193.51,4842054,199,854,down,196.64
3967,2024-01-19,191.4,202.85,193.51,193.51,4851205,199,492,Up,134.83
3968,2024-01-19,191.4,202.85,193.51,183.68,4851205,189,199,Up,196.64
3969,2024-03-27,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
3970,2024-03-27,191.4,202.85,193.51,193.51,4851205,199,50,Down,196.64
3971,2024-03-27,191.4,202.85,193.51,193.51,4851205,147,14,Down,196.64
3972,2024-03-27,191.4,202.85,193.51,193.51,4851205,199,136,down,196.64
3973,2024-03-27,191.4,202.85,193.51,171.36,4851205,199,96,down,196.64
3974,2024-03-27,191.4,202.85,193.51,193.51,6093124,199,199,Up,116.88
3975,2024-03-27,191.4,202.85,193.51,238.44,4851205,199,199,Up,196.64
3976,2024-03-27,153.22,202.85,193.51,193.51,3304564,199,1279,down,196.64
3977,2024-03-27,191.4,259.68,193.51,193.51,4851205,199,199,down,289.09
3978,2024-03-27,191.4,202.85,156.94,193.51,4851205,199,723,down,212.32
3979,2024-03-27,191.4,202.85,193.51,193.51,4851205,199,1051,down,196.64
3980,2024-03-27,191.4,202.85,193.51,193.51,4851205,199,743,down,196.64
3981,2024-03-27,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
3982,2024-03-27,191.4,202.85,193.51,193.51,5504173,199,786,Down,196.64
3983,2024-04-27,191.4,202.85,193.51,193.51,4851205,199,463,Down,196.64
3984,2024-04-27,191.4,202.85,193.51,277.24,4851205,199,199,Down,135.52
3985,2024-04-27,191.4,200.97,193.51,193.51,4851205,127,199,Down,196.64
3986,2024-01-14,191.4,202.85,193.51,193.51,3220130,199,199,down,185.75
3987,2024-01-14,191.4,202.85,193.51,193.51,4851205,125,76,down,196.64
3988,2024-01-14,191.4,198.71,193.51,193.51,4851205,199,464,down,196.64
3989,2024-01-14,191.4,202.85,193.51,114.43,4359557,273,1085,UP,196.64
3990,2024-01-24,191.4,202.85,193.51,209.51,4851205,199,199,Down,196.64
3991,2024-04-26,191.4,202.85,193.51,193.51,4851205,286,199,down,136.91
3992,2024-04-26,191.4,202.85,193.51,193.51,4825619,199,199,Down,196.64
3993,2024-04-04,191.4,202.85,193.51,114.42,4851205,199,14,down,196.64
3994,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
3995,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,199,Up,186.5
3996,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,1294,Up,196.64
3997,2024-04-04,191.4,202.85,193.51,149.5,4851205,199,199,Up,196.64
3998,2024-04-04,191.4,182.78,193.51,193.51,4851205,199,71,UP,196.64
3999,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4000,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,47,Down,196.64
4001,2024-03-02,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4002,2024-03-19,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4003,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4004,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4005,2024-03-24,191.4,202.85,193.51,195.66,4851205,199,1372,UP,277.08
4006,2024-03-24,183.84,202.85,193.51,193.51,8509972,199,1276,Down,196.64
4007,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4008,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,67,UP,196.64
4009,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,1465,Up,196.64
4010,2024-03-24,191.4,202.85,193.51,193.51,2486546,199,1155,Up,196.64
4011,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,Up,125.99
4012,2024-03-24,191.4,252.12,193.51,193.51,4851205,199,25,Up,196.64
4013,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,310,UP,196.64
4014,2024-03-24,191.4,202.85,206.98,193.51,5426430,199,-39,down,277.46
4015,2024-03-01,191.4,202.85,193.51,193.51,4851205,199,9,UP,196.64
4016,2024-03-01,191.4,202.85,193.51,193.51,4851205,199,199,Up,139.11
4017,2024-04-10,172.49,202.85,193.51,193.51,4851205,199,871,Up,196.64
4018,2024-04-10,191.4,165.98,193.51,193.51,4833897,199,199,Up,196.64
4019,2024-04-10,191.4,202.85,202.73,193.51,3397842,115,124,Down,196.64
4020,2024-04-10,191.4,222.15,193.51,193.51,4851205,199,199,down,270.55
4021,2024-04-10,191.4,202.85,193.51,193.51,6452026,199,1192,UP,196.64
4022,2024-04-10,191.4,202.85,193.51,193.51,4851205,199,11,UP,196.64
4023,2024-04-10,191.4,202.85,193.51,193.51,4851205,199,20,UP,196.64
4024,2024-04-10,217.01,202.85,193.51,193.51,2876121,199,199,UP,196.64
4025,2024-04-10,191.4,202.85,252.26,193.51,8794525,199,199,UP,196.64
4026,2024-04-10,191.4,202.85,193.51,193.51,4851205,228,1054,Up,194.87
4027,2024-04-10,100.76,202.85,193.51,193.51,4851205,199,199,Up,196.64
4028,2024-04-10,191.4,202.85,103.42,193.51,4851205,199,525,down,271.75
4029,2024-04-10,191.4,202.85,193.51,193.51,4851205,199,1187,Down,196.64
4030,2024-04-10,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4031,2024-04-10,191.4,134.5,193.51,193.51,4851205,199,199,UP,196.64
4032,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,1381,Down,196.64
4033,2024-03-18,191.4,263.15,193.51,193.51,4851205,199,199,UP,196.64
4034,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,967,UP,196.64
4035,2024-03-17,191.4,202.85,193.51,193.51,4851205,199,80,Up,196.64
4036,2024-03-17,191.4,202.85,193.51,101.7,4851205,199,199,Up,196.64
4037,2024-03-17,191.4,181.33,153.83,193.51,4851205,199,942,Up,196.64
4038,2024-03-17,191.4,202.85,239.56,193.51,4851205,199,199,down,196.64
4039,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,495,down,196.64
4040,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,59,down,196.64
4041,2024-02-07,279.25,202.85,283.25,193.51,4851205,270,199,down,196.64
4042,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,1030,UP,196.64
4043,2024-02-07,107.98,202.85,193.51,193.51,4851205,199,199,UP,196.64
4044,2024-02-07,191.4,182.7,193.51,193.51,1651154,199,199,Down,196.64
4045,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4046,2024-02-07,191.4,202.85,193.51,193.51,4851205,135,199,Down,139.63
4047,2024-02-07,191.4,202.85,193.51,193.51,4611822,199,199,down,196.64
4048,2024-02-07,191.4,126.42,193.51,193.51,4851205,199,941,down,196.64
4049,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,47,Up,196.64
4050,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4051,2024-02-07,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4052,2024-03-08,191.4,202.85,193.51,193.51,4851205,199,199,Up,128.15
4053,2024-03-08,191.4,202.85,193.51,193.51,4851205,274,74,UP,196.64
4054,2024-04-11,191.4,202.85,193.51,193.51,6118293,199,1153,down,196.64
4055,2024-04-11,191.4,202.85,193.51,193.51,4851205,199,87,Up,263.19
4056,2024-03-26,191.4,202.85,193.51,193.51,5268779,199,199,UP,196.64
4057,2024-03-26,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4058,2024-03-26,191.4,202.85,193.51,193.51,1265087,199,199,UP,196.64
4059,2024-03-26,191.4,202.85,193.51,193.51,4851205,199,4,UP,196.64
4060,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4061,2024-01-21,191.4,202.85,193.51,193.51,4851205,199,6,UP,196.64
4062,2024-01-21,191.4,168.88,193.51,193.51,4851205,199,199,down,196.64
4063,2024-01-21,191.4,202.85,193.51,193.51,4851205,199,1115,UP,196.64
4064,2024-01-21,191.4,202.85,193.51,193.51,4851205,199,360,UP,283.71
4065,2024-01-21,191.4,257.88,193.51,170.0,4851205,199,199,UP,196.64
4066,2024-01-21,191.4,202.85,193.51,274.97,8815770,272,199,UP,196.64
4067,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4068,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4069,2024-03-24,237.74,202.85,193.51,193.51,4851205,199,35,Up,196.64
4070,2024-03-24,191.4,202.85,193.51,193.51,6459386,199,199,Down,196.64
4071,2024-03-24,144.91,202.85,193.51,193.51,4851205,199,889,down,196.64
4072,2024-03-24,169.04,202.85,193.51,193.51,4851205,199,30,Up,196.64
4073,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4074,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,1192,Up,196.64
4075,2024-04-11,191.4,202.85,193.51,193.51,3001821,199,199,Up,196.64
4076,2024-04-11,191.4,202.85,193.51,193.51,4851205,199,199,Up,202.69
4077,2024-03-20,191.4,202.85,193.51,193.51,4851205,199,199,Down,231.94
4078,2024-03-20,225.83,202.85,280.01,193.51,4851205,144,0,UP,186.6
4079,2024-03-20,191.4,202.85,193.51,193.51,4851205,254,1338,down,196.64
4080,2024-03-20,191.4,279.54,193.51,193.51,2715657,199,35,Up,196.64
4081,2024-03-20,191.4,174.71,193.51,193.51,4851205,199,61,down,196.64
4082,2024-03-20,191.4,202.85,289.12,193.51,4851205,199,1385,down,196.64
4083,2024-03-20,191.4,202.85,111.31,193.51,4851205,199,94,down,106.86
4084,2024-03-20,191.4,202.85,193.51,193.51,3815056,199,199,UP,210.43
4085,2024-03-20,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4086,2024-03-20,191.4,202.85,193.51,193.51,4851205,199,4,down,196.64
4087,2024-03-20,191.4,202.85,193.51,146.07,4851205,199,199,down,196.64
4088,2024-02-10,149.57,202.85,193.51,193.51,4851205,199,1266,Up,196.64
4089,2024-02-10,192.98,167.0,193.51,193.51,4851205,199,832,Up,196.64
4090,2024-03-10,191.4,202.85,193.51,193.51,4851205,127,199,Up,196.64
4091,2024-03-10,191.4,202.85,193.51,115.45,4851205,199,199,down,196.64
4092,2024-03-10,191.4,202.85,123.03,193.51,4851205,199,54,down,196.64
4093,2024-03-10,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4094,2024-02-01,191.4,202.85,193.51,193.51,4851205,199,51,UP,136.04
4095,2024-02-01,191.4,202.85,193.51,193.51,2725988,199,199,UP,196.64
4096,2024-03-04,191.4,287.56,193.51,193.51,4851205,199,1275,UP,196.64
4097,2024-01-13,191.4,245.84,193.51,193.51,4851205,199,39,Up,196.64
4098,2024-01-13,191.4,202.85,193.51,193.51,4851205,182,199,Up,196.64
4099,2024-01-13,198.73,202.85,161.05,193.51,4851205,199,199,Up,158.44
4100,2024-01-13,191.4,202.85,193.51,193.51,8641097,199,45,UP,196.64
4101,2024-02-28,191.4,253.08,193.51,193.51,4851205,199,199,UP,196.64
4102,2024-02-28,191.4,202.85,193.51,197.41,4851205,199,199,UP,196.64
4103,2024-02-28,191.4,255.94,193.51,193.51,4851205,199,357,Down,196.64
4104,2024-01-08,191.4,202.85,141.65,193.51,4851205,199,12,Down,196.64
4105,2024-01-08,191.4,202.85,104.31,193.51,4851205,199,199,Down,247.4
4106,2024-01-08,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4107,2024-03-02,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4108,2024-02-17,191.4,202.85,193.51,221.58,4851205,199,199,UP,196.64
4109,2024-02-17,191.4,202.85,193.51,193.51,4851205,285,199,UP,196.64
4110,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,75,UP,196.64
4111,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,199,UP,192.98
4112,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,649,down,196.64
4113,2024-02-25,296.34,202.85,193.51,193.51,4851205,199,199,Up,196.64
4114,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4115,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4116,2024-02-25,191.4,197.77,193.51,193.51,4851205,199,199,down,170.54
4117,2024-02-10,191.4,202.85,193.51,193.51,4851205,211,576,down,196.64
4118,2024-04-13,108.92,202.85,193.51,193.51,4851205,198,199,down,269.9
4119,2024-04-15,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4120,2024-03-12,191.4,264.38,193.51,193.51,4851205,199,9,down,196.64
4121,2024-03-12,182.33,202.85,193.51,208.3,4851205,199,46,UP,196.64
4122,2024-03-12,144.08,202.85,193.51,193.51,4851205,199,199,UP,196.64
4123,2024-03-12,191.4,202.85,193.51,193.51,4851205,199,37,Up,250.97
4124,2024-03-12,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4125,2024-03-12,191.4,268.29,193.51,193.51,5339161,199,199,down,196.64
4126,2024-04-11,191.4,202.85,193.51,193.51,4851205,199,199,Down,218.96
4127,2024-04-11,191.4,202.85,193.51,193.51,4851205,199,199,Down,292.0
4128,2024-04-11,191.4,202.85,193.51,233.01,4851205,199,342,UP,196.64
4129,2024-04-11,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4130,2024-04-11,191.4,202.85,193.51,154.24,4851205,171,1315,UP,196.64
4131,2024-03-03,191.4,202.85,193.51,184.82,3924037,199,25,UP,196.64
4132,2024-03-03,191.4,236.87,193.51,193.51,4851205,199,726,Up,196.64
4133,2024-03-03,191.4,202.85,193.51,193.51,7937983,199,79,Up,196.64
4134,2024-03-03,191.4,284.94,193.51,193.51,4851205,199,199,Up,196.64
4135,2024-04-18,191.4,202.85,193.51,193.51,4851205,199,710,Up,196.64
4136,2024-04-18,191.4,202.85,193.51,193.51,4851205,199,1215,Down,203.73
4137,2024-04-06,191.4,202.85,193.51,193.51,4851205,199,71,down,191.36
4138,2024-03-16,155.64,202.85,193.51,193.51,4851205,199,126,UP,218.85
4139,2024-03-16,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4140,2024-01-06,191.4,202.85,193.51,193.51,4851205,266,52,UP,196.64
4141,2024-02-05,116.82,202.85,193.51,193.51,4851205,199,46,UP,286.77
4142,2024-02-05,191.4,202.85,193.51,193.51,4851205,176,199,Down,196.64
4143,2024-02-05,191.4,202.85,193.51,193.51,4851205,199,4,Down,196.64
4144,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,1136,down,196.64
4145,2024-02-19,191.4,202.85,193.51,193.51,1881849,199,44,Down,196.64
4146,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,1132,Down,298.68
4147,2024-02-19,191.4,202.85,193.51,193.51,4762508,199,199,Down,196.64
4148,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,8,UP,196.64
4149,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4150,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4151,2024-02-19,226.22,202.85,193.51,193.51,8336084,199,199,Up,196.64
4152,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4153,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,639,down,196.64
4154,2024-04-17,191.4,202.85,193.51,193.51,4851205,199,13,down,196.64
4155,2024-04-13,191.4,202.85,193.51,193.51,2244298,199,3,down,275.97
4156,2024-04-13,191.4,202.85,186.35,193.51,7994361,199,199,down,196.64
4157,2024-03-18,255.13,202.85,193.51,209.11,4851205,199,199,down,196.64
4158,2024-03-18,191.4,131.44,214.1,193.51,8071867,199,199,down,276.59
4159,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4160,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,1377,UP,196.64
4161,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,92,UP,196.64
4162,2024-03-18,191.4,202.85,193.51,193.51,2572335,199,93,UP,196.64
4163,2024-03-18,191.4,202.85,241.97,193.51,4851205,199,1099,UP,196.64
4164,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,37,UP,196.64
4165,2024-03-18,131.27,202.85,193.51,193.51,4851205,199,1406,UP,196.64
4166,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,813,UP,268.3
4167,2024-02-22,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4168,2024-02-22,191.4,202.85,193.51,193.51,7151308,199,42,UP,196.64
4169,2024-03-03,191.4,202.85,193.51,193.51,4367666,199,199,down,196.64
4170,2024-03-03,191.4,202.85,193.51,193.51,4560733,199,1318,down,115.74
4171,2024-03-03,191.4,202.85,193.51,193.51,4851205,199,1,down,196.64
4172,2024-03-03,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4173,2024-03-03,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4174,2024-03-03,191.4,202.85,193.51,193.51,4851205,199,199,down,214.04
4175,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,199,down,259.8
4176,2024-04-01,191.4,202.85,257.39,193.51,4851205,199,21,down,196.64
4177,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,39,down,196.64
4178,2024-04-01,191.4,202.85,193.51,186.3,4851205,199,199,Down,196.64
4179,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,48,Up,254.17
4180,2024-04-01,191.4,202.85,193.73,193.51,4851205,199,51,down,196.64
4181,2024-03-12,191.4,149.31,193.51,193.51,4851205,199,1379,UP,196.64
4182,2024-01-22,191.4,202.85,193.51,193.51,4851205,199,275,UP,258.79
4183,2024-01-22,172.72,202.85,193.51,149.3,4851205,199,50,UP,196.64
4184,2024-01-22,129.03,202.85,193.51,193.51,4851205,199,199,Down,103.46
4185,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,199,Down,242.98
4186,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,45,Down,196.64
4187,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4188,2024-02-25,191.4,202.85,193.51,193.51,4851205,130,199,UP,196.64
4189,2024-02-25,191.4,118.31,193.51,193.51,4851205,199,199,Down,196.64
4190,2024-02-25,191.4,202.85,193.51,100.71,7002383,199,796,Down,196.64
4191,2024-01-31,191.4,202.85,193.51,193.51,4851205,255,199,Down,196.64
4192,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,1096,UP,196.64
4193,2024-04-12,191.4,112.41,193.51,193.51,4851205,199,57,UP,196.64
4194,2024-04-12,191.4,202.85,193.51,187.86,2650287,105,199,down,196.64
4195,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,23,UP,196.64
4196,2024-04-12,191.4,202.85,193.51,193.51,8244722,199,65,UP,196.64
4197,2024-04-12,191.4,202.85,193.51,193.51,1021760,199,430,UP,196.64
4198,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,1431,UP,220.55
4199,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,354,UP,158.21
4200,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4201,2024-04-12,191.4,202.85,193.51,193.51,8224549,199,50,down,122.95
4202,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,167,down,196.64
4203,2024-04-12,191.4,202.85,178.24,193.51,4851205,199,199,Down,297.71
4204,2024-04-12,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4205,2024-04-12,117.21,149.42,242.51,193.51,4851205,199,1172,Up,196.64
4206,2024-04-12,191.4,202.85,193.51,193.51,7090113,199,99,down,196.64
4207,2024-02-24,191.4,202.85,272.34,105.37,4851205,199,199,Up,196.64
4208,2024-02-24,191.4,209.72,193.51,193.51,7129539,199,43,UP,196.64
4209,2024-02-24,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4210,2024-01-11,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4211,2024-01-11,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
4212,2024-02-01,191.4,202.85,193.51,193.51,5366138,199,6,Up,196.64
4213,2024-02-01,191.4,202.85,193.51,206.85,4851205,199,790,Up,196.64
4214,2024-02-01,191.4,202.85,193.51,193.51,4851205,122,929,down,196.64
4215,2024-02-01,191.4,202.85,193.51,193.51,4851205,282,37,down,196.64
4216,2024-02-01,191.4,202.85,193.51,193.51,4851205,199,113,down,196.64
4217,2024-02-27,198.03,202.85,193.51,193.51,4851205,199,199,Up,196.64
4218,2024-02-27,157.69,202.85,193.51,193.51,4851205,199,835,Up,196.64
4219,2024-02-27,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4220,2024-02-27,191.4,202.85,193.51,193.51,4851205,199,958,down,196.64
4221,2024-03-22,191.4,202.85,193.51,193.51,4851205,199,452,down,278.25
4222,2024-03-22,191.4,202.85,193.51,193.51,7398937,199,58,down,154.59
4223,2024-03-22,191.4,202.85,209.88,193.51,4851205,103,199,UP,214.13
4224,2024-03-22,191.4,202.85,193.51,193.51,4851205,285,1314,Up,196.64
4225,2024-03-22,191.4,202.85,193.51,193.51,4851205,199,199,Up,221.51
4226,2024-03-22,191.4,212.88,193.51,193.51,4851205,123,1,UP,196.64
4227,2024-03-22,191.4,202.85,193.51,193.51,4851205,199,67,down,196.64
4228,2024-03-22,191.4,202.85,193.51,193.51,4851205,199,92,Up,196.64
4229,2024-03-22,122.93,202.85,193.51,193.51,4851205,199,57,Down,196.64
4230,2024-03-22,191.4,202.85,193.51,193.51,4851205,199,31,down,196.64
4231,2024-03-22,191.4,202.85,193.51,193.51,4851205,199,89,down,196.64
4232,2024-03-22,191.4,202.85,193.51,193.51,4851205,280,90,down,196.81
4233,2024-03-31,191.4,202.85,193.51,287.13,4851205,199,38,Up,196.64
4234,2024-04-22,191.4,289.96,193.51,193.51,4851205,216,199,Up,196.64
4235,2024-01-03,191.4,280.3,193.51,266.49,4851205,199,199,Down,132.06
4236,2024-02-10,191.4,202.85,193.51,193.51,4851205,199,171,Down,196.64
4237,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,1169,Up,196.64
4238,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,1070,Up,196.64
4239,2024-02-15,191.4,202.85,193.51,211.75,4851205,199,99,down,250.68
4240,2024-04-13,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4241,2024-04-13,191.4,176.9,193.51,193.51,4851205,199,1373,Up,196.64
4242,2024-01-02,191.4,202.85,193.51,193.51,4851205,143,756,Up,196.64
4243,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,538,Up,196.64
4244,2024-02-26,191.4,205.26,193.51,193.51,3785107,199,199,Up,196.64
4245,2024-02-15,191.4,202.85,193.51,193.51,4851205,200,40,Up,196.64
4246,2024-02-15,191.4,202.85,193.51,193.51,6884730,199,89,Down,196.64
4247,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4248,2024-02-15,191.4,202.85,193.51,193.51,4492658,199,49,Down,298.62
4249,2024-02-15,191.4,202.85,193.51,193.51,4851205,167,954,Down,196.64
4250,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,199,Down,281.07
4251,2024-02-15,191.4,202.85,193.51,231.53,5048195,261,1116,Down,269.76
4252,2024-02-15,191.4,202.85,193.51,193.51,8719617,199,412,Up,196.64
4253,2024-02-15,259.43,202.85,193.51,193.51,2479557,199,199,Down,196.64
4254,2024-02-15,184.32,202.85,193.51,193.51,4851205,199,199,Down,196.64
4255,2024-02-15,191.4,202.85,193.51,193.51,4851205,199,1079,Down,175.37
4256,2024-01-09,191.4,202.85,193.51,193.51,4851205,199,199,Down,224.71
4257,2024-01-09,191.4,202.85,193.51,193.51,4989811,199,23,Down,196.64
4258,2024-01-09,191.4,202.85,193.51,193.51,4851205,199,8,Down,196.64
4259,2024-01-09,191.4,202.85,141.2,193.51,4851205,285,671,UP,196.64
4260,2024-03-04,191.4,202.85,193.51,193.51,1251915,268,8,Down,196.64
4261,2024-02-13,253.12,202.85,193.51,193.51,4851205,199,199,Down,196.64
4262,2024-01-11,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4263,2024-01-11,191.4,202.85,193.51,193.51,4851205,199,23,Down,165.52
4264,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
4265,2024-02-19,191.4,224.42,193.51,193.51,4851205,199,199,Down,196.64
4266,2024-03-17,191.4,202.85,193.51,193.51,4851205,199,1153,Down,196.64
4267,2024-03-17,191.4,202.85,193.51,193.51,7665883,199,199,Down,196.64
4268,2024-03-17,191.4,202.85,193.51,193.51,4851205,199,44,UP,196.64
4269,2024-03-17,191.4,202.85,193.51,201.55,3428731,291,199,Up,196.64
4270,2024-03-17,275.71,202.85,193.51,193.51,4851205,199,199,UP,267.68
4271,2024-03-17,179.59,172.79,193.51,180.45,3616022,199,199,Down,196.64
4272,2024-03-17,149.69,202.85,193.51,193.51,4851205,199,54,UP,196.64
4273,2024-03-17,158.07,202.85,193.51,135.88,4851205,199,1104,down,196.64
4274,2024-02-20,191.4,202.85,193.51,193.51,7353459,199,199,down,196.64
4275,2024-02-20,191.4,195.8,193.51,193.51,4851205,199,199,down,196.64
4276,2024-02-20,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
4277,2024-02-20,191.4,202.85,193.51,101.23,4851205,199,199,down,110.12
4278,2024-02-20,191.4,202.85,193.51,193.51,3245415,199,199,down,196.64
4279,2024-02-20,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
4280,2024-02-20,191.4,202.85,114.57,193.51,4851205,199,580,UP,196.64
4281,2024-02-20,191.4,202.85,193.51,193.51,4851205,199,72,UP,253.75
